ID;NOMBRE DEL CASO;INSTRUMENTO NORMATIVO;TIPO DE COMPROMISO;DESCRIPCIÓN DEL COMPROMISO;UNIDAD TERRITORIAL;REGIÓN;PROVINCIA;DISTRITO(S);ESTADO ACTUAL DEL COMPROMISO;RESPONSABLE;NIVEL DE GOBIERNO RESPONSABLE FINAL;LONGITUD;LATITUD
436;GRUPO DE TRABAJO PARA IMPULSAR EL DESARROLLO INTEGRAL DE LOS DISTRITOS DE TAPAIRIHUA Y POCOHUANCA, DE LA PROVINCIA DE AYMARAES, DEL DEPARTAMENTO DE APURÍMAC;RESOLUCIÓN SGSD N.º 007-2025-PCM/SGSD;PIP;CONSTRUCCIÓN DE LA INFRAESTRUCTURA DE LA I.E. PRIMARIO 54371 NIÑO JESÚS DE HUAYLLARAY DE LA LOCALIDAD DE LLAYME DISTRITO DE TAPAIRIHUA DE LA PROVINCIA DE AYMARAES DEL DEPARTAMENTEO DE APURÍMAC;UT SURESTE;APURÍMAC;AYMARAES;AYMARAES;ABIERTO - EN PROCESO;MINEDU;GOBIERNO NACIONAL;-72.9493;-14.0082
437;GRUPO DE TRABAJO PARA IMPULSAR EL DESARROLLO INTEGRAL DE LOS DISTRITOS DE TAPAIRIHUA Y POCOHUANCA, DE LA PROVINCIA DE AYMARAES, DEL DEPARTAMENTO DE APURÍMAC;RESOLUCIÓN SGSD N.º 007-2025-PCM/SGSD;PIP;CONSTRUCCIÓN DE LA INFRAESTRUCTURA DE LA I.E INICIAL EN EL ANEXO AYLASANA DISTRITO DE TAPAIRIHUA DE LA PROVINCIA DE AYMARAES DEL DEPARTAMENTO DE APURIMAC;UT SURESTE;APURÍMAC;AYMARAES;AYMARAES;ABIERTO - EN PROCESO;MINEM;GOBIERNO NACIONAL;-72.9493;-14.0082
438;GRUPO DE TRABAJO PARA IMPULSAR EL DESARROLLO INTEGRAL DE LOS DISTRITOS DE TAPAIRIHUA Y POCOHUANCA, DE LA PROVINCIA DE AYMARAES, DEL DEPARTAMENTO DE APURÍMAC;RESOLUCIÓN SGSD N.º 007-2025-PCM/SGSD;PIP;MANTENIMIENTO Y ACONDICIONAMIENTO DE LA INSTITUCION EDUCATIVA N° 54871 DE LA COMUNIDAD DE HUANCAPAMPA DISTRITO DE POCOHUANCA - PROVINCIA DE AYMARAES DEL DEPARTAMENTO DE APURÍMAC;UT SURESTE;APURÍMAC;AYMARAES;AYMARAES;ABIERTO - EN PROCESO;GORE MOQUEGUA;GOBIERNO NACIONAL;-72.9493;-14.0082
439;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 1: TRANSFERENCIA DE TERRENOS DE LA EMPRESA AL PROYECTO ESPECIAL REGIONAL PASTO GRANDE (PERPG);UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;GOBIERNO REGIONAL;-70.975;-16.895
440;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 3: NO SE USARÁ LAS AGUAS DE LA RESERVA DE PROYECTO ESPECIAL REGIONAL PASTO GRANDE (PERPG);UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
441;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 7: CONFORMACIÓN DEL MAP Y COMITÉ DE MONITOREO;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
442;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 8:  ESTUDIO MICROBIOLÓGICO Y BIOLÓGICO EN EL RÍO MILLUNE;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
443;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 10:  IMPLEMENTAR UN MONITOREO DEL AGUA DESDE EL RÍO ASANA HASTA EL RÍO OSMORE;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
444;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 11: CONSTRUCCIÓN DEL SISTEMA DE ALMACENAMIENTO DE 2.5 MMC EN EL RÍO ASANA;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
445;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 12: PROGRAMA DE PROTECCIÓN Y CONSERVACIÓN DE LA QUEÑUA Y GUANACO;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
446;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 13:  PLAN DE MANEJO DEBOFEDALES EN ÁREAS COLINDANTES A LAS OPERACIONES;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
447;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 14: PLAN DE MANEJO DE FLORA Y FAUNA EN LA ZONA DE INFLUENCIA DE QUELLAVECO;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
448;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 15: INVENTARIO DE ESPECIES;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
449;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 16: ESTUDIO DE FACTIBILIDAD PARA CONSTRUIR UNA PRESA EN EL RÍO TAMBILLO;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
450;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 17: AMPLIACIÓN DEL PLAN DE MANEJO AMBIENTAL Y SOCIAL;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
451;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 18: ESTUDIO DE FACTIBILIDAD PARA LA CONSTRUCCIÓN DE UNA PRESA EN EL RÍO CUTURI;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
452;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 20:  EVALUAR APORTES DE LA SOCIEDAD CIVIL PARA EL PLAN DE CIERRE DE MINA;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
453;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 21: ADECUAR EL PLAN DE CIERRE DE MINA A LAS NUEVAS TECNOLOGÍAS;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
454;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 22: ESTUDIO PARA LA CONSTRUCCIÓN DE UNA PRESA EN LA CUENCA DEL RÍO CORALAQUE;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
455;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 23: FONDO DE DESARROLLO DE MOQUEGUA.;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;ANGLO AMERICAN QUELLAVECO;EMPRESA;-70.975;-16.895
456;COMITÉ DE MONITOREO DE COMPROMISOS DE LA MESA DE DIÁLOGO DE QUELLAVECO;RESOLUCIÓN N° 003-2021-PCM-SGSD;ACTIVIDAD;COMPROMISO 26: IMPULSO A LA ACTIVIDAD ARTESANAL DEL COBRE;UT SUROESTE;MOQUEGUA;MARISCAL NIETO, GENERAL SANCHEZ CERRO. ILO;CHOJATA, MATALAQUE, QUINISTAQUILLAS, COALAQUE Y OMATE / CARUMAS;ABIERTO - EN PROCESO;MIDAGRI;EMPRESA;-70.975;-16.895
457;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 1 LICENCIA DE USO DE AGUA -OBJETIVO 1:ELABORACIÓN DE LOS TDR PARA LA ACTUALIZACIÓN DEL ESTUDIO DE LOS RECURSOS HÍDRICOS SUPERFICIALES, SUBTERRÁNEOS E INFRAESTRUCTURA HIDRÁULICA PARA EL PLAN DE APROVECHAMIENTO EN LA CUENCA DEL RÍO LOCUMBA, EN LA REGIÓN TACNA (PRIORIZANDO LA PARTE ALTA DE LA CUENCA LOCUMBA).;UT SUROESTE;TACNA;CANDARAVE ;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MIDAGRI;GOBIERNO NACIONAL;-70.268;-17.127
458;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 1 LICENCIA DE USO DE AGUA -OBJETIVO 1:APROBACIÓN DE LOS TDR PARA LA ACTUALIZACIÓN DEL ESTUDIO DE LOS RECURSOS HÍDRICOS SUPERFICIALES, SUBTERRÁNEOS E INFRAESTRUCTURA HIDRÁULICA PARA EL PLAN DE APROVECHAMIENTO EN LA CUENCA DEL RÍO LOCUMBA, EN LA REGIÓN TACNA(PRIORIZANDO LA PARTE ALTA DE LA CUENCA LOCUMBA).;UT SUROESTE;TACNA;CANDARAVE ;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MIDAGRI;GOBIERNO NACIONAL;-70.268;-17.127
459;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 1 LICENCIA DE USO DE AGUA -OBJETIVO 1:CONVOCATORIA PARA LA EJECUCION DE LA ACTUALIZACIÓN DEL ESTUDIO DE LOS RECURSOS HÍDRICOS SUPERFICIALES, SUBTERRÁNEOS E INFRAESTRUCTURA HIDRÁULICA PARA EL PLAN DE APROVECHAMIENTO EN LA CUENCA DEL RÍO LOCUMBA, EN LA REGIÓN TACNA, A CARGO DE LA ANA (DCERH).;UT SUROESTE;TACNA;CANDARAVE ;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MIDAGRI;GOBIERNO NACIONAL;-70.268;-17.127
460;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 1 LICENCIA DE USO DE AGUA -OBJETIVO 1:ACTUALIZACIÓN DEL ESTUDIO DE LOS RECURSOS HÍDRICOS SUPERFICIALES, SUBTERRÁNEOS E INFRAESTRUCTURA HIDRÁULICA PARA EL PLAN DE APROVECHAMIENTO EN LA CUENCA DEL RÍO LOCUMBA, EN LA REGIÓN TACNA.;UT SUROESTE;TACNA;CANDARAVE ;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MIDAGRI;GOBIERNO NACIONAL;-70.268;-17.127
461;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 1 LICENCIA DE USO DE AGUA -OBJETIVO 1:PRESENTACIÓN Y DIFUSIÓN DE LOS RESULTADOS DE LA ACTUALIZACIÓN DEL ESTUDIO DE LOS RECURSOS HÍDRICOS SUPERFICIALES, SUBTERRÁNEOS E INFRAESTRUCTURA HIDRÁULICA PARA EL PLAN DE APROVECHAMIENTO EN LA CUENCA DEL RÍO LOCUMBA, EN LA REGIÓN TACNA;UT SUROESTE;TACNA;CANDARAVE ;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MIDAGRI;GOBIERNO NACIONAL;-70.268;-17.127
462;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 1 LICENCIA DE USO DE AGUA -OBJETIVO 1:LA ANA EN MÉRITO A LOS RESULTADOS DE LA ACTUALIZACION DEL ESTUDIO DE LOS RECURSOS HÍDRICOS SUPERFICIALES, SUBTERRÁNEOS E INFRAESTRUCTURA HIDRÁULICA PARA EL PLAN DE APROVECHAMIENTO EN LA CUENCA DEL RÍO LOCUMBA, EN LA REGIÓN TACNA DEBE ADOPTAR LAS ACCIONES QUE CORRESPONDAN EN EL MARCO DE SUS COMPETENCIAS, A FIN DE GARANTIZAR EL APROVECHAMIENTO Y CONSERVACIÓN SOSTENIBLE DE LOS RECURSOS HIDRICOS, PRIORIZANDO EL USO PARA FINES POBLACIONALES, DE CONFORMIDAD CON LA LEY DE RECURSOS HÍDRICOS Y SU REGLAMENTO. ;UT SUROESTE;TACNA;CANDARAVE ;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MIDAGRI;GOBIERNO NACIONAL;-70.268;-17.127
463;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 1 LICENCIA DE USO DE AGUA -OBJETIVO 2:APROBAR LA NORMA DE CARÁCTER NACIONAL, QUE ESTABLEZCA QUE EL USUARIO DE AGUA REPORTE LA INFORMACIÓN DE LOS VOLÚMENES DE AGUA CAPTADOS DE FUENTES NATURALES, EN TIEMPO REAL, LA  MISMA QUE SEA TRANSMITIDO A LA PLATAFORMA DE LA AUTORIDAD NACIONAL DEL AGUA (LIBRE ACCESO).;UT SUROESTE;TACNA;CANDARAVE ;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MP CANDARAVE, MD CAIRANI, MD CURIBAYA;GOBIERNO NACIONAL;-70.268;-17.127
464;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 2 AGUA PARA CONSUMO HUMANO - OBJETIVO 2: LAS MUNICIPALIDADES DE CANDARAVE, CAIRANI Y CURIBAYA, FINANCIARAN LA ELABORACIÓN DEL EXPEDIENTE TÉNICO;UT SUROESTE;TACNA;CANDARAVE;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MVCS;GOBIERNO LOCAL;-70.268;-17.127
465;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 2 AGUA PARA CONSUMO HUMANO  - OBJETIVO 2: MVCS, GESTIONARÁ ANTE EL MEF EL FINANCIAMIENTO DE LOS PROYECTOS DE AGUA DE USO PLOBACIONAL QUE ESTEN EVALUADOS Y CON OPINIÓN SECTORIAL FAVORABLE;UT SUROESTE;TACNA;CANDARAVE;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MIDAGRI;GOBIERNO NACIONAL;-70.268;-17.127
466;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;PIP;EJE 3 AGUA PARA CONSUMO AGROPECUARIO - OBJETIVO 1: SANEAMIENTO FÍSICO LEGAL (LIBRE DISPONIBILIDAD DE TERRENO) DEL ÁREA DONDE SE EJECUTARÁ LA REPRESA CALLAZAS Y OBRAS CONEXAS. AGRORURAL REALIZARÁ LABOR SOCIAL DE CAMPO EN LA COMUNIDAD, EN COORDINACIÓN CON LA MUNICIPALIDAD PROVINCIAL Y DISTRITAL, JUNTA DE USUARIOS Y CON EL APOYO DE LA ANA. POSTERIORMENTE COTNANDO CON LA LICENCIA SOCIAL, SE CONTINUARÁ CON LA REVISIÓN Y APROBACIÓN DEL EXPEDIENTE TÉCNICO Y EJECUCIÓN FÍSICA DE LA OBRA;UT SUROESTE;TACNA;CANDARAVE;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MP CANDARAVE;GOBIERNO NACIONAL;-70.268;-17.127
467;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 3 AGUA PARA CONSUMO AGROPECUARIO -  OBJETIVO 1 : LA UNIDAD FORMULADORA (MPC), SOLICITARÁ UNA SERVIDUMBRE FORZOSA EN CASO NO LOGREN ESTABLECER LA SERVIDUMBRE VOLUNTARIA CON LA COMUNIDAD DE HUANUARA;UT SUROESTE;TACNA;CANDARAVE;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;GORE TACNA;GOBIERNO LOCAL;-70.268;-17.127
468;GRUPO DE TRABAJO DE NATURALEZA TEMPORAL DENOMINADO “COMITÉ DE SEGUIMIENTO PARA LA FASE DE IMPLEMENTACIÓN DEL PLAN DE ACCIÓN PARA ATENDER LA PROBLEMÁTICA HÍDRICA DE LA PROVINCIA DE CANDARAVE, DEL DEPARTAMENTO DE TACNA.;RESOLUCIÓN N° 004-2021-PCM-SGSD;ACTIVIDAD;EJE 3 AGUA PARA CONSUMO AGROPECUARIO - OBJETIVO 1:  COORDINACIÓN INMEDIATA CON EL GORE TACNA, PARA PONER EN ACTIVIDAD DE LOS POZOS EN EL ÁMBITO DE VIZCACHAS;UT SUROESTE;TACNA;CANDARAVE;CAMILACA, HUANUARA, CAIRANI, QUILAHUANI, CURIBAYA;ABIERTO - EN PROCESO;MINEM;GOBIERNO REGIONAL;-70.268;-17.127
